x_edge_location,sc_bytes,c_ip,cs_method,cs_host,cs_uri_stem,sc_status,cs_referer,cs_user_agent,cs_uri_query,cs_cookie,x_edge_result_type,x_edge_request_id,x_host_header,cs_protocol,cs_bytes,time_taken,x_forwarded_for,ssl_protocol,ssl_cipher,x_edge_response_result_type,cs_protocol_version,fle_status,fle_encrypted_fields,c_port,time_to_first_byte,x_edge_detailed_result_type,sc_content_type,sc_content_len,sc_range_start,sc_range_end,timestamp
BDD235-E9,30760,151.83.78.202,POST,d8bnainxtot1t.cloudfront.net,/blog/time-series-data-processing,301,http://www.thomas-dunn.com/exploreabout.html,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/3867-09-16 22:55:23.091331 Firefox/3.8,post,nan,Hit,d8c576f5-9c69-4298-b3ea-03325f390946,archivesnationales-ht.com,HTTPS,4438,1.901,183.214.149.151,None,None,Error,HTTP/1.1,Processed,nan,15809,0.883,LambdaExecutionError,text/css,216186,,,2025-07-15 08:57:19
AEF399-E7,66215,210.51.242.119,PUT,d8bnainxtot1t.cloudfront.net,/blog/data-storage-solutions,500,https://www.hill-choi.com/categoryfaq.asp,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.01; Trident/5.1),,dcf2c7fbdfd20c232ac710ac815f51b4,Hit,cefbdb9c-02b1-41fe-a80d-ebe56c95282d,archivesnationales-ht.com,HTTPS,3880,1.129,141.171.208.8,TLSv1.2,AES256-GCM-SHA384,LimitExceeded,HTTP/1.1,Processed,nan,8092,0.179,Error,application/json,396654,,1258,2025-07-15 15:36:23
EDF269-E8,70938,91.56.46.175,POST,d8bnainxtot1t.cloudfront.net,/blog/distributed-computing-data,200,https://wilson.com/searchabout.php,"Mozilla/5.0 (iPad; CPU iPad OS 3_1_3 like Mac OS X) AppleWebKit/535.1 (KHTML, like Gecko) FxiOS/9.1m1415.0 Mobile/50Z903 Safari/535.1",,659b7c75855d97cb9050f82e66c83070,Miss,f01dcc1c-7b29-49dd-a0aa-569952da23e3,archivesnationales-ht.com,HTTPS,346,1.118,nan,TLSv1.3,None,Error,HTTP/1.1,,ever,37569,0.667,Error,application/json,497714,,,2025-07-15 04:44:28
ADE556-E6,15821,165.76.100.24,POST,d8bnainxtot1t.cloudfront.net,/blog/what-is-data-engineering,404,http://mcdowell.com/wp-content/exploreauthor.htm,"Mozilla/5.0 (iPhone; CPU iPhone OS 3_2_2 like Mac OS X) AppleWebKit/535.2 (KHTML, like Gecko) FxiOS/13.3h5931.0 Mobile/26N224 Safari/535.2",home,6684d376810718447a731eb516f148f2,Miss,042fbba2-e588-419a-aeb9-1ea4371150f4,archivesnationales-ht.com,HTTPS,1833,0.744,193.2.44.27,None,None,LimitExceeded,HTTP/1.1,Failed,hospital,9457,0.616,Error,image/jpeg,471371,753,,2025-07-15 21:44:15
BED218-E2,14971,167.84.255.238,POST,d8bnainxtot1t.cloudfront.net,/blog/data-virtualization-use-cases,403,https://roman.com/explore/list/wp-contenthomepage.php,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; ast-ES) AppleWebKit/532.48.2 (KHTML, like Gecko) Version/4.0.5 Mobile/8B117 Safari/6532.48.2",,111f0b220bd01776431b7a3c42161339,Miss,4105c95f-d7b0-485e-8f45-2f1758259f80,archivesnationales-ht.com,HTTPS,839,0.383,60.243.203.171,TLSv1.2,AES256-GCM-SHA384,Miss,HTTP/1.1,Processed,certain,40954,0.592,Hit,text/css,9242,,1608,2025-07-15 17:01:48
AAD559-E2,21684,196.124.163.45,POST,d8bnainxtot1t.cloudfront.net,/blog/category,200,https://boyd.com/search/categories/wp-contentmain.php,"Mozilla/5.0 (Windows; U; Windows NT 6.1) AppleWebKit/531.44.7 (KHTML, like Gecko) Version/5.0.4 Safari/531.44.7",,f6c74c3a5888280ddc61fe99b533973e,Miss,cba5f7b5-384f-40bb-9196-1fbdf08ab1ec,archivesnationales-ht.com,HTTPS,1361,0.547,167.42.111.37,TLSv1.3,None,Hit,HTTP/1.1,Failed,nan,12666,0.852,LambdaExecutionError,image/jpeg,291604,,,2025-07-15 07:39:08
FBE523-E6,57443,157.83.4.33,HEAD,d8bnainxtot1t.cloudfront.net,/blog/data-transformation-techniques,200,https://www.downs.com/mainlogin.asp,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; id-ID) AppleWebKit/532.50.3 (KHTML, like Gecko) Version/3.0.5 Mobile/8B114 Safari/6532.50.3",post,6b32b290896d8d7a3b56a65d3398fab5,Miss,01d62310-60cd-43a3-92f0-26fed9ce32f3,archivesnationales-ht.com,HTTPS,1356,0.166,84.117.67.200,None,None,LimitExceeded,HTTP/2.0,Processed,nan,32367,0.9,LambdaExecutionError,text/css,294300,,,2025-07-15 16:52:14
AAA983-E9,71848,192.239.209.13,POST,d8bnainxtot1t.cloudfront.net,/blog/metadata-management-data-lakes,500,https://www.heath-west.com/categories/categoryfaq.htm,Opera/9.56.(Windows NT 5.01; bho-IN) Presto/2.9.180 Version/12.00,main,nan,Miss,a0e42723-8029-4e1d-8a10-980977083903,archivesnationales-ht.com,HTTPS,3155,0.942,195.75.251.229,TLSv1.3,AES256-GCM-SHA384,Error,HTTP/1.1,Failed,nan,28348,0.249,BadGateway,application/json,51055,,1440,2025-07-15 18:19:22
CCC510-E9,49103,144.149.149.146,GET,d8bnainxtot1t.cloudfront.net,/blog/data-quality-metrics,500,http://www.ball.com/explore/explore/categoryregister.htm,"Mozilla/5.0 (Windows; U; Windows NT 6.1) AppleWebKit/533.19.7 (KHTML, like Gecko) Version/4.0 Safari/533.19.7",,4896a475d2b4402a98f71c688b4cae92,Error,d26e5245-0a02-4226-896c-461b846ab111,archivesnationales-ht.com,HTTPS,205,2.195,146.171.186.230,None,ECDHE-RSA-AES128-GCM-SHA256,Error,HTTP/1.1,,improve,3185,0.608,BadGateway,application/javascript,416237,,,2025-07-15 04:38:49
EBB104-E5,97571,207.150.22.96,POST,d8bnainxtot1t.cloudfront.net,/blog/streaming-analytics-applications,403,http://ramsey.com/search/searchcategory.html,"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/534.42.5 (KHTML, like Gecko) Version/5.1 Safari/534.42.5",,d34aebf750ef6395154ed9dc0c2d6ea9,Error,26502dac-75ff-4f2c-b516-a771b718f5ac,archivesnationales-ht.com,HTTPS,2694,0.988,nan,TLSv1.3,None,LimitExceeded,HTTP/1.1,Processed,nan,5734,0.286,Error,image/jpeg,846,834,,2025-07-15 00:19:21
FBD543-E3,28003,66.180.78.198,HEAD,d8bnainxtot1t.cloudfront.net,/blog/building-data-pipelines-python,200,http://www.ayala.biz/wp-contentregister.html,Opera/9.93.(X11; Linux i686; mag-IN) Presto/2.9.189 Version/10.00,home,nan,Miss,e8086205-8e56-4b77-b3d2-01befd298b77,archivesnationales-ht.com,HTTPS,4872,2.409,nan,TLSv1.2,None,LimitExceeded,HTTP/1.1,Processed,nan,1333,0.719,Error,application/json,350642,,,2025-07-15 22:00:20
ABD652-E5,8395,5.147.24.245,DELETE,d8bnainxtot1t.cloudfront.net,/blog/api-integration-data-pipelines,500,https://bright-donaldson.info/list/postslogin.jsp,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/5235-08-20 11:07:47.737686 Firefox/3.6.12,,69d9cbf43b2c17a80e8f2e1867786377,Miss,4395c998-afc6-472a-bcc1-33034aba1432,archivesnationales-ht.com,HTTPS,4736,1.751,195.180.231.234,None,None,Miss,HTTP/1.1,,nan,55022,0.133,LambdaExecutionError,image/jpeg,68750,,,2025-07-15 06:03:52
FFC416-E8,86592,153.3.158.172,DELETE,d8bnainxtot1t.cloudfront.net,/blog/api-integration-data-pipelines,404,http://www.ramos-galvan.info/app/postsfaq.html,"Mozilla/5.0 (Windows; U; Windows NT 5.1) AppleWebKit/532.11.4 (KHTML, like Gecko) Version/5.0 Safari/532.11.4",main,9b3ebace9c9c17e93ebdcffdc51e6971,LimitExceeded,c5cb6d63-e0cd-49cc-a0aa-f7f523368012,archivesnationales-ht.com,HTTP,4645,1.145,31.77.136.108,TLSv1.3,AES256-GCM-SHA384,Hit,HTTP/1.1,Failed,nan,62364,0.372,Miss,text/html,440068,322,1379,2025-07-15 05:25:21
FFE106-E7,4720,26.7.104.230,GET,d8bnainxtot1t.cloudfront.net,/blog/data-versioning-lakehouse,200,http://hernandez.com/app/explorepost.htm,Opera/9.74.(X11; Linux x86_64; ht-HT) Presto/2.9.174 Version/11.00,main,nan,Hit,8a7fa05c-daf3-4153-b850-338730ab7746,archivesnationales-ht.com,HTTPS,383,1.615,167.113.17.147,TLSv1.2,AES256-GCM-SHA384,Miss,HTTP/1.1,,nan,47653,0.865,Error,image/jpeg,101957,625,1546,2025-07-15 11:07:56
BDD520-E4,12008,69.204.93.167,HEAD,d8bnainxtot1t.cloudfront.net,/blog/data-governance-best-practices,200,http://www.bruce.com/tagsearch.asp,Mozilla/5.0 (Android 1.0; Mobile; rv:66.0) Gecko/66.0 Firefox/66.0,privacy,c6ff5116c65ccc51798f7edf334f6848,Miss,2edd3753-b1eb-4d78-a743-d2e47336925f,archivesnationales-ht.com,HTTPS,1195,1.828,200.215.219.222,TLSv1.3,ECDHE-RSA-AES128-GCM-SHA256,Miss,HTTP/1.1,Failed,nan,20019,0.316,BadGateway,application/json,134980,,1237,2025-07-15 05:34:44
FFD355-E5,92952,194.142.42.48,HEAD,d8bnainxtot1t.cloudfront.net,/blog/data-transformation-techniques,200,https://patterson.com/categories/categoriespost.htm,Mozilla/5.0 (Android 2.3.7; Mobile; rv:17.0) Gecko/17.0 Firefox/17.0,,42d3cb9af6769659137ab02c237a5ad3,Miss,15249f96-8db9-4604-a479-dec247ef2340,archivesnationales-ht.com,HTTPS,3168,0.058,52.2.111.210,TLSv1.2,AES256-GCM-SHA384,Miss,HTTP/1.1,,nan,60496,0.28,Miss,text/html,426981,12,1852,2025-07-15 17:37:16
DAD412-E3,45918,194.165.167.182,POST,d8bnainxtot1t.cloudfront.net,/blog/data-pipeline-orchestration-tools,403,http://woods.net/main/blogsearch.html,Opera/9.87.(X11; Linux i686; km-KH) Presto/2.9.187 Version/10.00,,0fa657da3eb095979687c623693a5ec9,LimitExceeded,50e088b6-9e51-44da-bacd-b468bbe04784,archivesnationales-ht.com,HTTP,2381,1.101,110.98.54.44,TLSv1.2,AES256-GCM-SHA384,Hit,HTTP/1.1,,generation,32554,0.312,Hit,text/html,395261,54,1110,2025-07-15 04:45:37
EEB098-E0,28746,6.206.51.80,POST,d8bnainxtot1t.cloudfront.net,/blog/containerization-docker-kubernetes-data,200,https://williams.com/category/categorypost.asp,Mozilla/5.0 (compatible; MSIE 7.0; Windows 95; Trident/4.0),,nan,Miss,2d006849-2456-499c-a2ef-881b5207e7c5,archivesnationales-ht.com,HTTPS,2163,2.213,3.118.39.218,TLSv1.3,None,Hit,HTTP/2.0,Failed,nan,15312,0.743,LambdaExecutionError,image/jpeg,89989,14,,2025-07-15 14:29:51
EFF629-E5,50087,145.179.68.118,GET,d8bnainxtot1t.cloudfront.net,/blog/machine-learning-ops-mldata,200,https://www.smith.info/categoriesmain.php,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_12_5 rv:2.0; de-DE) AppleWebKit/532.16.7 (KHTML, like Gecko) Version/4.1 Safari/532.16.7",,nan,Miss,1a7ee09d-dc69-4f46-93f9-639a5a9e8ae8,archivesnationales-ht.com,HTTPS,2838,1.992,135.74.206.251,TLSv1.3,AES256-GCM-SHA384,Miss,HTTP/1.1,Processed,nan,64742,0.601,Error,text/css,17428,,1495,2025-07-15 21:40:14
CBD577-E5,81931,78.102.56.41,POST,d8bnainxtot1t.cloudfront.net,/blog/serverless-data-processing,200,https://www.ross-taylor.com/categories/categories/listhomepage.php,Mozilla/5.0 (Windows NT 5.0; gv-GB; rv:1.9.1.20) Gecko/5638-02-13 16:55:11.838348 Firefox/9.0,,174d3979bb85c2ffe6a1aca397a947bf,Hit,b1915a8c-acc6-42a8-bda7-b7c4409debb9,archivesnationales-ht.com,HTTPS,2886,1.166,220.76.203.168,None,AES256-GCM-SHA384,Error,HTTP/1.1,Processed,nan,42947,0.53,Miss,text/html,406134,,,2025-07-15 07:42:15
BCB601-E0,36880,196.26.240.107,PUT,d8bnainxtot1t.cloudfront.net,/blog/data-lakes-vs-data-warehouses,404,https://www.lopez.info/wp-content/explore/listhomepage.php,Opera/9.37.(Windows 98; Win 9x 4.90; th-TH) Presto/2.9.167 Version/10.00,privacy,c9071add6b7994d2202ccab7a93a1078,Miss,10dc6e5d-eb1d-485e-9bda-8b20235d65a9,archivesnationales-ht.com,HTTPS,2454,2.104,148.244.197.68,TLSv1.2,None,Miss,HTTP/1.1,,nan,20813,0.357,Error,text/css,271441,,,2025-07-15 13:21:07
CCB365-E7,92950,130.217.117.98,GET,d8bnainxtot1t.cloudfront.net,/blog/data-pipeline-orchestration-tools,200,https://www.gonzalez-knight.com/posts/blog/postscategory.jsp,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6 rv:4.0; niu-NZ) AppleWebKit/533.16.3 (KHTML, like Gecko) Version/5.0.3 Safari/533.16.3",,6c562711b430e34735659fd38101218a,Miss,71fb3e66-7980-4990-8762-be1964af8efd,archivesnationales-ht.com,HTTPS,1748,1.666,176.155.112.61,None,None,LimitExceeded,HTTP/2.0,,nan,6578,0.961,Hit,application/json,344504,,,2025-07-15 08:28:15
BAF034-E5,13350,199.180.206.116,HEAD,d8bnainxtot1t.cloudfront.net,/blog/data-mesh-architecture,200,https://www.sparks-james.com/app/categorysearch.html,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.0; Trident/3.1),post,2a9d000f291b06b3615d66729d3702a9,Hit,85fd807b-f362-45c8-beff-9bf64f8d560a,archivesnationales-ht.com,HTTPS,3103,0.705,221.143.220.179,None,None,Error,HTTP/1.1,Processed,nan,51520,0.22,Error,application/json,11395,,,2025-07-15 15:54:57
BAD227-E1,10491,180.131.177.82,GET,d8bnainxtot1t.cloudfront.net,/blog/data-integration-strategies,301,https://www.lewis.net/categoryindex.jsp,Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Trident/5.0),,ca8daea2d2cc5a1e2754f163f5e7eaaf,Hit,32f15568-44e0-42b7-829f-fe305c4939ae,archivesnationales-ht.com,HTTP,1830,0.905,nan,None,None,Error,HTTP/1.1,Processed,nan,41572,0.851,Error,application/json,349391,,,2025-07-15 19:23:37
DEF161-E1,98077,192.42.253.79,GET,d8bnainxtot1t.cloudfront.net,/blog/data-vault-modeling,200,http://archer-garcia.com/main/main/mainsearch.html,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/2310-02-17 07:15:58.736834 Firefox/9.0,,63b90a91337451c27f1244c1f18f3cf2,Error,882a0524-1e36-45ed-ae0d-7e0ad7b15ca7,archivesnationales-ht.com,HTTPS,1592,1.686,71.79.43.117,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,Error,HTTP/2.0,,nan,59502,0.966,Miss,text/html,301829,948,,2025-07-15 04:37:41
FAE995-E5,55540,158.17.133.71,PUT,d8bnainxtot1t.cloudfront.net,/blog/realtime-dashboards-data,404,https://campbell-pacheco.com/main/mainhome.php,"Mozilla/5.0 (Windows; U; Windows CE) AppleWebKit/534.21.4 (KHTML, like Gecko) Version/4.0 Safari/534.21.4",homepage,90f744a5e71433ec73731750e8be0db8,LimitExceeded,5ffb7d0e-2577-4a24-ae31-e76a8bbc7c35,archivesnationales-ht.com,HTTPS,2441,1.391,152.134.254.178,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,Hit,HTTP/1.1,Failed,recognize,9254,0.277,Error,text/css,361069,79,,2025-07-15 14:53:48
BDE311-E6,67911,199.140.187.52,PUT,d8bnainxtot1t.cloudfront.net,/blog/data-lineage-tracking,200,https://lara-hill.com/posts/wp-content/searchabout.php,Opera/8.91.(X11; Linux x86_64; bn-BD) Presto/2.9.160 Version/12.00,,9646f9bd2d63621d81da7c9f2197ffaa,Error,22c53177-b6da-4a17-b7c1-9641bb1897e3,archivesnationales-ht.com,HTTPS,1579,0.529,125.149.69.141,None,None,Error,HTTP/1.1,Processed,nan,22450,0.591,BadGateway,image/jpeg,149842,40,,2025-07-15 15:41:12
FDA837-E1,45989,196.175.62.241,OPTIONS,d8bnainxtot1t.cloudfront.net,/blog/columnar-databases-analytics,200,https://www.williams.com/category/posts/postsprivacy.html,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_9_9; rv:1.9.5.20) Gecko/2409-06-16 21:51:33.030968 Firefox/3.8,,65a94dd225600982d3fd264eccfbeaf8,Hit,ddc780b3-c315-48f7-9e4d-a2540e4b9892,archivesnationales-ht.com,HTTPS,3227,0.019,209.9.251.116,TLSv1.3,AES256-GCM-SHA384,Miss,HTTP/1.1,,nan,17119,0.094,Error,text/html,205004,,1522,2025-07-15 05:28:42
EFA140-E2,44902,156.96.6.122,OPTIONS,d8bnainxtot1t.cloudfront.net,/blog/data-quality-checks-etl,200,http://www.ellis-hull.net/categories/explorelogin.php,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.01; Trident/4.1),login,nan,Hit,293fa367-8069-4f7d-9a24-acf2c167ddce,archivesnationales-ht.com,HTTPS,4863,1.69,220.54.88.207,TLSv1.2,None,Error,HTTP/1.1,Failed,will,31044,0.546,Miss,text/css,390442,,,2025-07-15 11:09:50
EEA191-E4,47035,148.36.165.108,PUT,d8bnainxtot1t.cloudfront.net,/blog/cost-optimization-cloud-data,500,http://www.lyons.com/explore/wp-content/mainmain.php,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/30.0.859.0 Safari/532.1",main,2a07196b668691c507f9019b841f5290,LimitExceeded,2261bfaa-cffa-4e0d-9ba4-322547fa350d,archivesnationales-ht.com,HTTPS,3642,2.475,133.63.177.0,None,AES256-GCM-SHA384,LimitExceeded,HTTP/1.1,,nan,18987,0.311,LambdaExecutionError,application/json,399913,,1163,2025-07-15 08:22:35
CBB906-E8,48090,194.75.49.67,POST,d8bnainxtot1t.cloudfront.net,/blog/scalable-data-architecture,403,https://lewis-wright.com/list/posts/exploreindex.php,Opera/8.31.(Windows NT 6.0; an-ES) Presto/2.9.176 Version/10.00,index,nan,Miss,664d4288-73b3-4af0-9269-e6cbfcc5da8e,archivesnationales-ht.com,HTTPS,120,1.073,51.104.238.90,TLSv1.3,None,Miss,HTTP/1.1,Processed,later,24645,0.626,Miss,image/jpeg,438710,961,1463,2025-07-15 11:41:38
BFC975-E5,94483,194.129.190.117,HEAD,d8bnainxtot1t.cloudfront.net,/blog/data-storage-solutions,200,http://woods-proctor.com/main/main/bloglogin.htm,"Mozilla/5.0 (iPad; CPU iPad OS 17_2 like Mac OS X) AppleWebKit/531.2 (KHTML, like Gecko) CriOS/57.0.827.0 Mobile/79T221 Safari/531.2",,nan,Hit,1dde972f-6b6d-44a5-b329-0292c6a69b05,archivesnationales-ht.com,HTTPS,2467,1.103,103.151.128.169,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,Hit,HTTP/2.0,Failed,nan,52349,0.885,Hit,application/json,478716,,,2025-07-15 10:51:24
CAE571-E6,70162,200.98.218.233,OPTIONS,d8bnainxtot1t.cloudfront.net,/blog/data-storage-solutions,200,http://www.rojas.com/categoryauthor.html,Opera/9.66.(X11; Linux x86_64; id-ID) Presto/2.9.162 Version/11.00,search,nan,Hit,580d7985-e516-4f60-8039-305b669e94c5,archivesnationales-ht.com,HTTPS,1098,1.056,146.243.18.238,None,ECDHE-RSA-AES128-GCM-SHA256,Miss,HTTP/1.1,,nan,6121,0.713,Hit,image/jpeg,207623,53,,2025-07-15 04:31:14
EDE551-E3,32384,130.31.209.23,HEAD,d8bnainxtot1t.cloudfront.net,/blog/time-series-data-processing,200,https://www.guerrero-dean.com/tag/tags/categoryindex.asp,Opera/8.21.(X11; Linux x86_64; es-NI) Presto/2.9.176 Version/11.00,terms,nan,Hit,609958e1-a8eb-46a5-b4d2-d8d9a8415c58,archivesnationales-ht.com,HTTPS,2514,1.789,105.59.37.7,TLSv1.3,None,Miss,HTTP/1.1,Failed,bar,41414,0.16,BadGateway,text/css,298815,,,2025-07-15 00:45:34
CEB102-E8,57730,207.255.243.118,POST,d8bnainxtot1t.cloudfront.net,/blog/data-pipeline-orchestration-tools,200,http://king.biz/categoryhome.php,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_11_9 rv:4.0; an-ES) AppleWebKit/534.22.2 (KHTML, like Gecko) Version/4.0.5 Safari/534.22.2",,bbcad74344acd68c5fc4b17853353d16,Miss,9445fed6-fdbe-4e0a-a492-bf150e3cc626,archivesnationales-ht.com,HTTPS,2576,1.437,49.124.164.251,TLSv1.3,ECDHE-RSA-AES128-GCM-SHA256,Error,HTTP/1.1,,nan,61280,0.237,Error,image/jpeg,184712,467,,2025-07-15 02:29:45
BBD609-E5,50433,8.222.173.53,OPTIONS,d8bnainxtot1t.cloudfront.net,/blog/data-governance-best-practices,200,https://www.price-mills.com/category/main/tagprivacy.jsp,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.0; Trident/4.0),,509b6ed135cb9cd205725be726a24058,Error,71bcd57e-1206-429f-904d-dc55e902918b,archivesnationales-ht.com,HTTPS,627,1.952,49.205.158.183,None,ECDHE-RSA-AES128-GCM-SHA256,Hit,HTTP/1.1,Processed,nan,3481,0.592,LambdaExecutionError,image/jpeg,265217,610,1594,2025-07-15 10:02:37
ADF175-E7,15701,152.220.201.61,GET,d8bnainxtot1t.cloudfront.net,/blog/serverless-data-processing,403,http://www.bradford.com/categories/tags/searchhomepage.html,Mozilla/5.0 (Android 13; Mobile; rv:34.0) Gecko/34.0 Firefox/34.0,privacy,nan,Miss,bb2a44a4-9281-4911-aa7f-4b41b96d743d,archivesnationales-ht.com,HTTPS,3350,0.574,173.2.226.83,None,None,Miss,HTTP/1.1,Failed,name,38535,0.339,Error,text/css,441616,,,2025-07-15 03:12:50
CCF708-E9,57513,208.104.78.97,PUT,d8bnainxtot1t.cloudfront.net,/blog/modern-data-stack-components,403,https://www.odom-morton.com/app/search/exploreterms.asp,Opera/8.36.(X11; Linux x86_64; nn-NO) Presto/2.9.190 Version/12.00,category,4423abd39fd453446e3bf326c70b031d,LimitExceeded,cab2c08c-3fa9-47e5-9b2a-811392cd9bc0,archivesnationales-ht.com,HTTPS,1655,1.488,12.98.27.107,TLSv1.3,AES256-GCM-SHA384,Error,HTTP/1.1,,nan,13428,0.831,LambdaExecutionError,application/javascript,493708,,,2025-07-15 23:14:14
CED150-E0,55986,150.208.193.120,GET,d8bnainxtot1t.cloudfront.net,/blog/graph-databases-data-engineering,200,nan,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_10_4; rv:1.9.5.20) Gecko/5920-08-25 19:09:16.807404 Firefox/3.6.2,home,nan,Miss,b7273908-8df8-4553-832e-12005fb4ef9f,archivesnationales-ht.com,HTTPS,2694,1.487,145.139.220.217,None,None,Miss,HTTP/1.1,Processed,week,31262,0.614,Miss,application/json,374517,,,2025-07-15 07:22:56
CDB593-E2,30415,140.97.29.105,DELETE,d8bnainxtot1t.cloudfront.net,/blog/data-versioning-lakehouse,200,https://www.colon.com/listindex.php,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 11.0; Trident/5.0),,nan,Miss,dbbb70da-d377-4921-98ef-3041378bb8a3,archivesnationales-ht.com,HTTPS,1022,1.054,nan,None,ECDHE-RSA-AES128-GCM-SHA256,LimitExceeded,HTTP/1.1,,nan,12090,0.826,Hit,text/html,451598,,,2025-07-15 01:17:45
FDC866-E9,99761,68.94.238.19,POST,d8bnainxtot1t.cloudfront.net,/blog/what-is-data-engineering,500,https://www.wolfe-anderson.com/search/tagpost.php,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/44.0.842.0 Safari/531.2",,5bc91329d2f81fbebb667a5f9463002d,Error,7fca8fde-2c71-478b-a17f-11819a985b6a,archivesnationales-ht.com,HTTPS,3910,1.289,20.120.8.115,TLSv1.3,ECDHE-RSA-AES128-GCM-SHA256,LimitExceeded,HTTP/1.1,,nan,44943,0.293,BadGateway,text/css,453767,533,,2025-07-15 17:30:21
DBA832-E3,37865,136.23.8.7,HEAD,d8bnainxtot1t.cloudfront.net,/blog/apache-spark-beginners-guide,200,nan,Opera/8.18.(X11; Linux x86_64; mhr-RU) Presto/2.9.171 Version/11.00,main,nan,Miss,79515c82-ba9f-445a-99fb-40e4c1e32ae1,archivesnationales-ht.com,HTTPS,754,0.83,nan,None,ECDHE-RSA-AES128-GCM-SHA256,Hit,HTTP/1.1,Processed,seem,40765,0.36,Miss,application/javascript,498582,,,2025-07-15 05:27:19
FAC765-E2,86917,205.216.37.207,OPTIONS,d8bnainxtot1t.cloudfront.net,/blog/data-observability-tools,200,https://www.bell-flores.info/appregister.jsp,Opera/9.34.(Windows CE; hi-IN) Presto/2.9.168 Version/11.00,,4d6e8928f9abde2853a018c3e618088c,Hit,6325e240-38b0-4602-af0a-8caae2e3a1be,archivesnationales-ht.com,HTTPS,1758,1.79,nan,None,ECDHE-RSA-AES128-GCM-SHA256,Hit,HTTP/1.1,Failed,nan,39119,0.374,Miss,image/jpeg,377522,,,2025-07-15 05:08:18
BEE826-E3,8424,138.71.207.7,DELETE,d8bnainxtot1t.cloudfront.net,/blog/search,200,http://www.phillips.com/search/searchcategory.htm,Opera/9.30.(Windows NT 6.2; mai-IN) Presto/2.9.177 Version/12.00,about,nan,LimitExceeded,a52925aa-b62a-4a17-a2d6-abf3c5860645,archivesnationales-ht.com,HTTPS,1926,0.2,159.101.126.245,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,LimitExceeded,HTTP/1.1,,nan,47209,0.305,LambdaExecutionError,text/html,366264,,1403,2025-07-15 11:51:16
DBD309-E6,33197,139.5.57.7,HEAD,d8bnainxtot1t.cloudfront.net,/blog/data-observability-tools,500,https://www.lee.com/tags/searchabout.htm,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_1; rv:1.9.6.20) Gecko/9530-03-14 13:19:41.180817 Firefox/3.6.9,main,d08f00fa7bf833a868e09bfc10256357,Hit,19679135-a84e-412a-b3f5-16ace2e57aa7,archivesnationales-ht.com,HTTPS,612,0.407,169.113.202.118,TLSv1.2,None,Miss,HTTP/1.1,Failed,nan,5117,0.682,BadGateway,text/css,36202,,,2025-07-15 19:14:27
FBB548-E0,42769,25.14.179.151,DELETE,d8bnainxtot1t.cloudfront.net,/blog/containerization-docker-kubernetes-data,200,http://ashley-schultz.com/categories/categoriespost.jsp,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_3 rv:3.0; ug-CN) AppleWebKit/535.22.6 (KHTML, like Gecko) Version/5.0.2 Safari/535.22.6",search,nan,Hit,3ef07f08-aa1e-4f76-ab52-c43de152b299,archivesnationales-ht.com,HTTP,1795,0.641,165.62.121.231,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,Miss,HTTP/1.1,,nan,41369,0.386,LambdaExecutionError,text/html,218434,,,2025-07-15 11:55:14
